fipsstat,state,year,vio,prop,murder,rape,assault,rob,auto,burg,larc,rpcpi,rpcim,rpcui,area,density,shalll,aftr,yr70,yr71,yr72,yr73,yr74,yr75,yr76,yr77,yr78,yr79,yr80,yr81,yr82,yr83,yr84,yr85,yr86,yr87,yr88,yr89,yr90,yr91,yr92,yr93,yr94,yr95,yr96,yr97,yr98,yr99,yr00,yr01,yr02,yr03,yr04,yr05,yr06,yr07,AK,AL,AZ,AR,CA,CO,CT,DE,FL,GA,DC,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,trnd,trndAK,trndAL,trndAZ,trndAR,trndCA,trndCO,trndCT,trndDC,trndDE,trndFL,trndGA,trndHI,trndIA,trndID,trndIL,trndIN,trndKS,trndKY,trndLA,trndMA,trndMD,trndME,trndMI,trndMN,trndMO,trndMS,trndMT,trndNC,trndND,trndNE,trndNH,trndNJ,trndNM,trndNV,trndNY,trndOH,trndOK,trndOR,trndPA,trndRI,trndSC,trndSD,trndTN,trndTX,trndUT,trndVA,trndVT,trndWA,trndWI,trndWV,trndWY,incarc_rate,unemp,stnumber,pop_b,ppb,prison_pop,prison_rate,prison_1,rpcrpo,crack,povrate,police,policerate,lpolicerate,ppx1019,ppx2029,ppx3039,ppx4049,ppx5064,ppx65o,vioarr,proparr,aovio,aopro,murarr,raparr,robarr,agaarr,burarr,lararr,autarr,aomur,aorap,aorob,aoaga,aobur,aolar,aoaut,popwm1019,popwm2029,popwm3039,popwm4049,popwm5064,popwm65o,popwf1019,popwf2029,popwf3039,popwf4049,popwf5064,popwf65o,popbm1019,popbm2029,popbm3039,popbm4049,popbm5064,popbm65o,popbf1019,popbf2029,popbf3039,popbf4049,popbf5064,popbf65o,popnm1019,popnm2029,popnm3039,popnm4049,popnm5064,popnm65o,popnf1019,popnf2029,popnf3039,popnf4049,popnf5064,popnf65o,popstate,ppwm1019,ppbm1019,ppnm1019,ppwf1019,ppbf1019,ppnf1019,ppwm2029,ppbm2029,ppnm2029,ppwf2029,ppbf2029,ppnf2029,ppwm3039,ppbm3039,ppnm3039,ppwf3039,ppbf3039,ppnf3039,ppwm4049,ppbm4049,ppnm4049,ppwf4049,ppbf4049,ppnf4049,ppwm5064,ppbm5064,ppnm5064,ppwf5064,ppbf5064,ppnf5064,ppwm65o,ppbm65o,ppnm65o,ppwf65o,ppbf65o,ppnf65o,lmur_1,lrap_1,laga_1,lrob_1,laut_1,lbur_1,llar_1,ratmur,ratrap,rataga,ratrob,rataut,ratbur,ratlar,lmur,lrap,laga,lrob,laut,lbur,llar,lnlpolicerate,lincarc_rate,lrpcim,lrpcui,lrpcrpo,lrpcpi,laovio,laopro,ratrap2,lrap2,ratvio,ratpro,lvio,lpro,mur_1,rap_1,aga_1,rob_1,aut_1,bur_1,lar_1,g_assault,ratgaga,lgaga,domvio
26,Michigan,1990,73468,483764,971,7209,43536,21752,66336,106275,311153,15231.64,262.4202,102.2312,56809,163.62349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,7.6999998,23,1302360,.1139399,34267,368.6492,341.9213,1689.632,.91943491,14.3,20726,222.97321,216.11749,.1469315,.1582336,.1673127,.1266752,.1310517,.1187818,,,32.91,12.97,,,,,,,,201.03999,31.700001,26.1,32.759998,11.29,14.95,6.4200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9295287,.060509998,.0127649,.0016604,.057629999,.0127557,.0016105,.0659426,.0106166,.00167,.0659547,.0124136,.0016361,.0703355,.0101999,.0015131,.071034104,.0126248,.0016053,.054005601,.0071966001,.0010753,.0546389,.0085455999,.0012132,.055509899,.006608,.00075529999,.059156202,.0082211997,.00080109999,.042708799,.0048598,.00029600001,.063377097,.0071331998,.00040690001,2.3731649,4.2708888,6.00525,5.4062581,6.5849872,7.112689,8.1073503,10.446154,77.555435,468.36639,234.01106,713.65198,1143.3213,3347.4275,2.3462338,4.3509932,6.149251,5.4553685,6.5703955,7.0416927,8.1159477,5.3758221,5.8289456,4.4569077,3.5141973,7.4322662,9.6311302,27.950001,8.6999998,77.555435,4.3509932,790.37903,5204.4009,6.6725125,8.5572596,10.731307,71.585274,405.55261,222.79619,724.14166,1227.4432,3318.7727,11238,120.89998,4.7949634,0
26,Michigan,1991,75232,499781,1009,7372,44061,22790,63670,111126,324985,16119.69,276.94781,152.65491,56809,165.37912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,9.3000002,23,1319403,.1146285,36423,387.68402,368.6492,1938.634,1.188508,14.1,20642,219.7121,222.97321,.1441917,.15464149,.16894351,.1317775,.1303647,.12046771,,,31.59,12.85,,,,,,,,196.31,31.309999,23.25,32.139999,10.45,14.92,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9395022,.0594486,.01247,.0016746999,.056550398,.0124009,.0016471,.063947797,.0107118,.0017246,.064210199,.0123684,.0016787,.071037203,.0103005,.0015828999,.071699001,.012658,.0016659,.056070399,.0076047,.0011382001,.056580398,.0090865996,.0012972,.0552697,.0065778,.00081449997,.058637101,.0082061999,.00085940002,.043407202,.004979,.0003137,.064064004,.0072646001,.0004392,2.3462341,4.3509932,6.149251,5.455369,6.570395,7.0416932,8.1159477,10.73973,78.467087,468.98239,242.57527,677.69934,1182.8179,3459.1191,2.37395,4.3626795,6.1505651,5.491312,6.5187039,7.075655,8.1487694,5.4070516,5.9026332,4.4751453,3.8794966,7.5697389,9.6877966,32.91,12.97,78.467087,4.3626795,800.76447,5319.6362,6.6855669,8.5791597,10.446154,77.555435,468.36639,234.01106,713.65198,1143.3213,3347.4275,12197,129.82407,4.8661804,0
26,Michigan,1992,72672,456800,938,7550,43282,20902,59057,98257,299486,17454.881,293.5181,187.95461,56809,166.70462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,9.1999998,23,1335242,.1150029,39113,413.00598,387.68399,2052.052,1.095409,13.6,20079,212.02022,219.7121,.14334111,.15091109,.16940829,.13587239,.1304832,.1217807,,,32.490002,12.73,,,,,,,,197.44,31.280001,23.82,33.279999,10.47,14.7,6.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9470323,.059285801,.0122285,.001683,.056355201,.0121106,.001678,.062066399,.0107708,.0017394,.0623121,.0122954,.001727,.071278296,.0103002,.0016121001,.071911499,.0126278,.0016784,.057789501,.007894,.0011703999,.0581972,.0094718002,.0013495,.055319399,.0066173999,.00086480001,.058506899,.0082633998,.00091130001,.0439764,.0050599999,.00033000001,.064595103,.007363,.00045620001,2.37395,4.362679,6.1505651,5.491312,6.5187039,7.075655,8.1487694,9.9046249,79.722733,457.02771,220.71053,623.60071,1037.5254,3162.363,2.2930019,4.3785548,6.1247439,5.396852,6.4355102,6.9445939,8.0590744,5.3923182,5.9610052,4.5048213,4.059082,7.6265955,9.767375,31.59,12.85,79.722733,4.3785548,767.3656,4823.4893,6.6429634,8.4812527,10.73973,78.467087,468.98239,242.57527,677.69934,1182.8179,3459.1191,12098,127.74644,4.8500471,0
26,Michigan,1993,75021,441767,933,6740,44747,22601,58291,93143,290333,18552.32,316.97601,151.0246,56809,167.74173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,7.4000001,23,1350750,.1154369,39318,412.60373,413.00601,2281.1741,1.050814,15.4,21586,226.52383,212.0202,.14382911,.1467002,.16915439,.13820679,.13171171,.1230664,,,30.3379,11.13408,,,,,,,,183.4538,29.41151,21.31826,31.855619,10.06761,12.37626,5.5069761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9529240,.059648301,.0121087,.0017182,.0566887,.0119484,.0017168,.0598947,.0108184,.0017531,.0601735,.0122958,.0017647,.071159601,.0103095,.0016519,.071764797,.0125536,.001715,.058687299,.0081019998,.0012157999,.059018701,.0097749,.0014081,.055916399,.0066442001,.00091830001,.058973901,.0082948003,.00096410001,.044582698,.0051322002,.00033720001,.065082498,.0074544,.0004774,2.2930019,4.3785548,6.1247439,5.396852,6.4355102,6.9445939,8.0590744,9.7909174,70.729668,469.57574,237.17526,611.70673,977.44415,3046.7593,2.2814553,4.2588649,6.1518297,5.4687996,6.4162531,6.8849411,8.0218334,5.3566813,6.0234475,4.5588884,3.8175049,7.7324457,9.8283501,32.490002,12.73,70.729668,4.2588649,787.27161,4635.9102,6.6685734,8.4415874,9.9046249,79.722733,457.02771,220.71053,623.60071,1037.5254,3162.363,12700,133.274,4.8924069,0
26,Michigan,1994,72751,444325,927,6720,43371,21733,62304,91849,290172,20346.08,324.54749,90.550537,56809,168.71413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,6.1999998,23,1365584,.1159668,40631,423.9249,412.6037,2400.0381,1.391904,14.1,21825,227.71185,226.5238,.14413279,.1426304,.1685341,.1421428,.1325925,.1238951,,,30.57505,10.35925,,,,,,,,177.196,28.007629,20.946489,32.646019,9.586771,11.39059,5.6192889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9584481,.0598641,.0120365,.0017511999,.056885,.0118516,.0017444,.0578903,.01075,.0017798,.058182899,.0122423,.0017851,.070851997,.0102882,.0016809,.071498498,.0124653,.0017492,.0603485,.0083357003,.0012751,.060552899,.0101598,.0014708,.0562644,.0067054001,.0009708,.059243798,.0083819004,.0010262,.0449735,.0052105999,.0003517,.065316699,.0075395,.00050309999,2.281455,4.2588649,6.1518302,5.4688001,6.4162531,6.8849411,8.0218334,9.6718855,70.113342,452.51276,226.75197,650.05084,958.30957,3027.5193,2.2692232,4.250113,6.1148162,5.4238567,6.4770508,6.865171,8.0154991,5.4228501,6.025866,4.5616546,3.285131,7.7832398,9.9206438,30.3379,11.13408,70.113342,4.250113,759.04999,4635.8794,6.6320677,8.4415808,9.7909174,70.729668,469.57574,237.17526,611.70673,977.44415,3046.7593,11812,123.24089,4.8141408,0
26,Michigan,1995,65680,429223,808,5917,41070,17885,61639,86872,280712,21527.689,327.8421,85.16568,56809,170.04121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,5.3000002,23,1380100,.1164447,41112,425.59573,423.9249,2580.6121,1.22323,12.2,22520,233.12941,227.7119,.1452911,.1392559,.1667347,.146377,.133092,.12452821,,,34.073799,10.41056,,,,,,,,173.717,28.46101,22.71701,37.06089,10.21098,11.35933,5.191535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9659871,.060368702,.0121016,.001798,.057381999,.0118456,.0017952,.0562465,.0106774,.0018292,.056467298,.0121682,.0018673,.070001498,.0101776,.0017488,.0707177,.0122899,.0017992,.0621504,.0085781002,.0013433,.0622603,.010512,.0015329,.056407999,.0067554,.0010288,.059309099,.0085068,.0010839,.045323201,.0052565001,.00037240001,.065459304,.0075755999,.00054119999,2.269223,4.250113,6.1148162,5.4238572,6.4770508,6.865171,8.0154991,8.364501,61.253407,425.16095,185.1474,638.09338,899.30811,2905.9602,2.1239967,4.1150193,6.0524678,5.2211523,6.4584846,6.8016257,7.9745193,5.428081,6.0567842,4.5505433,3.2026098,7.855782,9.9770956,30.57505,10.35925,61.253407,4.1150193,679.92627,4443.3618,6.5219846,8.3991661,9.6718855,70.113342,452.51276,226.75197,650.05084,958.30957,3027.5193,10423,107.89999,4.6812048,0
26,Michigan,1996,60951,430020,722,5466,37856,16907,67203,85908,276909,22737.529,311.51151,98.22435,56809,171.43735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,4.9000001,23,1388957,.1167041,42349,434.83109,425.5957,2785.8301,1.346436,11.2,22520,231.23087,233.12939,.1464244,.13663501,.1643846,.15150601,.1335831,.1246502,,,33.753521,9.6027584,,,,,,,,169.5504,30.592951,21.56806,37.070179,9.0553856,10.77672,4.4609132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9739184,.060892198,.0121271,.0018349,.0578865,.0118409,.0018427999,.055012301,.0105328,.0019108,.055199798,.0120293,.0019499999,.068923801,.0100289,.0018167,.069628797,.0121228,.0018636,.064343601,.0088823,.0014029,.064388998,.0108994,.0015888,.056577999,.0067714001,.0010987,.059393,.0085792998,.0011627,.045416299,.0052928999,.00039090001,.065382399,.0075969999,.00057069998,2.123997,4.1150188,6.0524678,5.2211518,6.4584851,6.8016262,7.9745188,7.413352,56.123798,388.69788,173.5977,690.02704,882.08624,2843.2463,2.0032828,4.0275598,5.9628024,5.1567407,6.5367308,6.78229,7.9527016,5.4515939,6.0614572,4.4781528,3.3239706,7.932301,10.031772,34.073799,10.41056,56.123798,4.0275598,625.8327,4415.3599,6.4390831,8.3928442,8.364501,61.253407,425.16095,185.1474,638.09338,899.30811,2905.9602,9298,95.470009,4.5588121,0
26,Michigan,1997,57663,422916,759,5070,36900,14934,65327,80726,276863,24130.109,345.30011,92.270279,56809,172.25175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,4.3000002,23,1395870,.1170679,44771,457.52621,434.83109,2993.552,1.196048,10.3,23500,240.15247,231.2309,.1474658,.13440441,.1609,.1525473,.138448,.12452731,,,33.660728,9.1792316,,,,,,,,162.9126,27.638109,23.047041,36.114189,8.5724764,10.37065,3.8114531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9785450,.061244499,.0122224,.0019116,.058267601,.0119092,.0019105,.053978801,.0105007,.0018834,.0541442,.0118949,.0020024001,.067311503,.0098249996,.0018847,.068071298,.0118852,.0019223,.064690702,.0090226,.001451,.0647,.0110666,.0016164,.0587615,.0069574001,.0011704999,.061430901,.0088646999,.001263,.045420501,.0053121001,.00041740001,.065178402,.0076071001,.00059180002,2.003283,4.0275602,5.9628019,5.1567411,6.5367308,6.78229,7.952702,7.7564139,51.811619,377.09048,152.61433,667.5932,824.95953,2829.3333,2.0485201,3.9476144,5.9324851,5.027914,6.5036788,6.7153344,7.9477963,5.4434166,6.0867748,4.5644131,3.2447214,8.0042162,10.091216,33.753521,9.6027584,51.811619,3.9476144,589.27283,4321.8862,6.3788891,8.3714476,7.413352,56.123798,388.69788,173.5977,690.02704,882.08624,2843.2463,8631,88.202385,4.4796338,0
26,Michigan,1998,60947,398773,721,4946,39987,15293,58338,82249,258186,25836.59,333.04709,94.059418,56809,172.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,4,23,1404748,.1177134,45879,467.1886,457.52621,2992.625,1.566586,11,23351,237.78464,240.1525,.14856949,.1324479,.1573896,.15445949,.1422677,.1244109,18997,33311,31.169701,8.3533697,1473,1244,3146,13134,6301,24262,2131,204.29959,25.151638,20.571503,32.845676,7.6608834,9.3971014,3.6528506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9820231,.061527401,.0124264,.0019787,.058589298,.0120819,.0019658001,.053146299,.0103818,.001877,.0532379,.0117793,.0020256001,.065653697,.0097041996,.0019142,.066375703,.0117523,.0019894999,.065556496,.0091100996,.0014910999,.065509699,.0111637,.0016283999,.060401399,.0071418001,.0012299001,.062976502,.0091626998,.0013554,.045374401,.0053356001,.00043479999,.064976498,.0076736002,.00061599998,2.0485201,3.947614,5.9324851,5.027914,6.5036788,6.7153339,7.9477959,7.3419862,50.365414,407.19,155.72954,594.05933,837.54651,2629.1235,1.9936094,3.9193046,6.0092797,5.048121,6.3869791,6.7304769,7.8744059,5.4812741,6.1246834,4.5193353,3.2549779,8.0039063,10.159547,33.660728,9.1792316,50.365414,3.9193046,620.62695,4060.7292,6.4307303,8.3091183,7.7564139,51.811619,377.09048,152.61433,667.5932,824.95953,2829.3333,9197,93.653603,4.5396028,0
26,Michigan,1999,56709,369887,695,4849,37062,14103,56800,76736,236351,27413.699,350.29431,85.865997,56809,173.63049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,3.8,23,1415201,.1184378,46617,472.60809,467.1886,3273.6411,1.779284,9.6999998,23496,238.20494,237.78461,.14973371,.130484,.15432021,.1559457,.146037,.1240459,17180,31939,30.295012,8.6348,1275,1254,2819,11832,5796,23425,2189,183.45323,25.861002,19.988655,31.924883,7.5531693,9.9111071,3.8538733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9863775,.061745901,.0127154,.0020548999,.058852199,.0123365,.0020288001,.052312199,.0103044,.001862,.052323099,.0116729,.0020093999,.064147502,.0095865997,.0020135001,.064908102,.0116007,.0020638001,.066246599,.0091511998,.0015484,.066107698,.0112215,.0016703,.061946299,.0073642,.0012924999,.064513199,.0094764,.0014444001,.045267299,.0053154002,.00045970001,.064656503,.0076926001,.00065439998,1.993609,3.9193051,6.0092802,5.048121,6.3869791,6.7304769,7.8744059,7.0459838,49.159679,375.73849,142.97771,575.84442,777.9577,2396.1516,1.9524578,3.8950737,5.9288936,4.9626889,6.3558373,6.656672,7.7816191,5.4713655,6.1441855,4.5533328,3.1473472,8.0936584,10.218798,31.169701,8.3533697,49.159679,3.8950737,574.92188,3749.9539,6.3542342,8.2294989,7.3419862,50.365414,407.19,155.72954,594.05933,837.54651,2629.1235,8229,83.426476,4.4239659,0
26,Michigan,2000,55159,353297,669,5025,35753,13712,55724,69790,227783,29554,375,91,56803.82,174.96083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,3.7,23,1412742,.1171009,47718,480.13553,472.60809,3446,1.382676,9.8999996,24201,243.50894,238.2049,.1475964,.130651,.15041681,.15554871,.1505338,.1226568,9265,27672,16.7969,7.8325005,138,650,994,7483,3690,21740,1943,20.627802,12.935324,7.249125,20.929712,5.2872906,9.5441713,3.4868279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9938444,.059980199,.0123229,.0033658999,.0566766,.0119789,.0032718999,.052047901,.0103022,.0032865,.0503725,.011328,.0033139,.062056102,.0098952996,.0031415999,.060935099,.0113659,.0030228,.065445103,.0093101999,.0022142001,.065269098,.0109604,.0023497001,.063716099,.0079356004,.0018563,.065440103,.0095595,.0020262001,.0449121,.0047974,.00069670001,.063960299,.0073445998,.00094569998,1.952458,3.8950739,5.928894,4.9626889,6.3558369,6.656672,7.7816191,6.7314363,50.561234,359.74445,137.96928,560.69141,702.2226,2291.9382,1.9067886,3.9231851,5.8853941,4.927031,6.3291707,6.5542502,7.7371531,5.4731312,6.1569791,4.5969362,3.1808698,8.144969,10.293974,30.29501,8.6348,50.561234,3.9231851,555.00641,3554.8523,6.3189797,8.1760693,7.0459838,49.159679,375.73849,142.97771,575.84442,777.9577,2396.1516,7723,77.708344,4.3529625,0
26,Michigan,2001,55424,352353,672,5264,36551,12937,53607,72038,226708,30559.801,393.06189,164.37131,56803.82,176.04449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,5.1999998,23,1479561,.1185387,48849,488.48999,480.1355,3863.2371,1.382676,9.3999996,24589,245.89,243.5089,.148058,.12981179,.1477896,.15705909,.15581,.1227032,9744,29201,17.580832,8.2874279,109,696,1010,7929,3760,23141,1978,16.220238,13.221885,7.807065,21.692976,5.2194676,10.207403,3.6898167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000,.059792399,.0127149,.0034586999,.056457601,.0123076,.0033268,.051719401,.0102347,.0033708999,.049868699,.0111922,.0034258999,.060629699,.0099318996,.0033378,.059344701,.0113425,.0032029999,.066073798,.0093623996,.0023268,.065835498,.0110351,.0024255,.065897703,.0082652997,.0019908,.067512996,.0099721001,.0021710999,.045072801,.0047954,.00075840001,.063680202,.0073846001,.0010118,1.9067889,3.9231851,5.8853941,4.927031,6.3291712,6.5542498,7.7371531,6.7199998,52.639999,365.51001,129.37,536.07001,720.38,2267.0801,1.9050881,3.9634762,5.9012938,4.8626766,6.2842646,6.5797787,7.7262478,5.4951534,6.1737862,4.6232538,3.7514148,8.2592611,10.32744,16.7969,7.8325,52.639999,3.9634762,554.23999,3523.53,6.3175979,8.1672182,6.7314363,50.561234,359.74445,137.96928,560.69141,702.2226,2291.9382,7925,79.25,4.3726072,0
